PROGRAM,CGPA_AKHIR,POSTKOD,BANGSA,CACAT,JANTINA,AGAMA,TANGGUNGAN,GAJI,CGPA_MASUK,STATUS_GRAD,HEA_STATUS
AD228,3.33,26610,100,N,P,I,3,4,2.58,LULUS,TM
BM234,0,26600,100,N,P,I,1,3,3.25,GAGAL,MD
BM222,3.21,26600,100,N,P,I,2,3,3.42,LULUS,TM
HM221,3.2,26600,100,N,P,I,2,4,3,LULUS,TM
OM221,2.85,26600,100,N,P,I,3,6,2.59,LULUS,TM
AP221,2.73,26600,1200,N,P,5,3,2,2.17,LULUS,TM
AP230,2.81,26600,100,N,P,I,3,1,3,LULUS,TM
AP225,2.71,26600,100,N,L,I,3,3,3.9,LULUS,TM
AP230,3.41,26600,100,N,L,I,4,2,2.58,GAGAL,LU
AM228,1.69,26600,100,N,P,I,4,6,2.75,GAGAL,D1
BM223,3.15,26600,100,N,P,I,4,2,3.5,LULUS,TM
OM221,3.27,26600,100,N,P,I,4,4,3,LULUS,TS
BM222,3.34,26600,100,N,P,I,4,3,3.34,LULUS,TM
IM227,0,26600,100,N,P,I,4,2,3.8,GAGAL,MD
AD221,3.07,26600,100,N,P,I,6,3,2.42,LULUS,TM
IM223,2.89,26600,100,N,P,I,7,6,2.92,LULUS,TM
BM222,3.16,26600,100,N,P,I,7,2,2.67,LULUS,TM
SR223,2.56,26600,100,N,L,I,7,3,2.33,LULUS,TM
BM220,2.65,26600,100,N,P,I,7,2,2.67,LULUS,TM
BM221,3.04,26600,100,N,P,I,8,3,2.84,LULUS,TM
AM228,2.73,26600,100,N,P,I,8,5,2.75,LULUS,TM
AD227,3,26600,100,N,L,I,8,2,2.42,LULUS,TM
AP229,2.61,26500,100,N,L,I,1,3,2.58,LULUS,TM
BM220,2.74,26500,100,N,P,I,2,2,3,LULUS,TM
IM225,3.21,26500,100,N,P,I,4,2,2.67,LULUS,TS
BM223,2.93,26500,100,N,P,I,4,3,3.17,LULUS,TM
BM223,3.08,26500,100,N,P,I,4,4,3.9,LULUS,TM
AP230,2.67,26500,100,N,P,I,5,4,3.17,LULUS,TM
BM224,2.81,26500,100,N,P,I,6,4,2.34,LULUS,TM
HM225,3.27,26500,100,N,P,I,6,7,3,LULUS,TM
AP230,3.17,26500,100,N,L,I,7,2,3.9,LULUS,TS
AP221,1.92,26500,100,N,L,I,8,3,2.67,GAGAL,P1
HM221,3.44,26500,100,N,P,I,8,3,3,LULUS,TM
AD228,0,26500,100,N,P,I,9,3,2.83,GAGAL,MD
IM221,3.43,26410,100,N,P,I,2,3,3.8,LULUS,TS
HM220,3.02,26410,100,N,P,I,3,2,3.25,LULUS,TS
AP230,3.16,26410,100,N,P,I,3,3,2.33,LULUS,TM
OM223,2.75,26410,100,N,P,I,4,2,3,LULUS,TS
OM221,3.21,26410,100,N,P,I,4,2,2.92,LULUS,TS
MC225,3.25,26410,100,N,L,I,5,5,2.42,LULUS,TM
AP230,3,26400,100,N,P,I,0,3,2.59,LULUS,TM
IM222,2.9,26400,100,N,L,I,1,3,2.75,LULUS,TS
HM221,3.14,26400,100,N,P,I,1,2,3.25,LULUS,TS
BM220,3.04,26400,100,N,P,I,1,3,2.75,LULUS,TM
LG221,3.26,26400,100,N,L,I,1,3,2.42,LULUS,TS
BM236,2.93,26400,100,N,P,I,1,3,3.9,LULUS,TS
HM221,3.2,26400,100,N,P,I,2,2,3.25,LULUS,TM
AD226,3,26400,100,N,P,I,2,3,2.92,GAGAL,LU
IM220,3.19,26400,100,N,P,I,2,1,2.92,LULUS,TS
AP230,2.87,26400,100,N,L,I,2,3,2.92,LULUS,TM
IM226,3.13,26400,100,N,P,I,2,2,2.5,LULUS,TS
SR223,2.8,26400,100,N,P,I,2,5,3.42,LULUS,TM
BM223,2.54,26400,100,N,L,I,2,2,2.58,LULUS,TM
BM223,3.23,26400,100,N,P,I,2,1,3.5,LULUS,TM
AP221,3.12,26400,100,N,P,I,3,3,3.17,LULUS,TS
BM232,3.16,26400,100,N,P,I,3,3,2.84,LULUS,TS
BM223,3.01,26400,100,N,P,I,3,2,3.09,LULUS,TM
AD230,2.85,26400,100,N,L,I,3,3,2.67,LULUS,TM
BM223,2.98,26400,100,N,P,I,3,3,3.42,LULUS,TM
BM230,2.01,26400,100,N,L,I,3,2,2.42,GAGAL,LU
SR223,1.04,26400,100,N,L,I,3,3,2.75,GAGAL,D7
AP221,2.89,26400,100,N,L,I,3,3,3.5,LULUS,TM
AD228,1.88,26400,100,N,L,I,3,3,2.25,GAGAL,P1
SR223,2.78,26400,100,N,P,I,3,2,3.8,LULUS,TM
BM232,3.2,26400,100,N,L,I,3,5,2.42,LULUS,TS
IM221,2.63,26400,100,N,P,I,3,2,2.59,LULUS,TM
BM224,1.61,26400,100,N,P,I,3,3,2.92,GAGAL,D1
BM222,3.58,26400,100,N,P,I,3,2,3.33,LULUS,TM
IM226,3.19,26400,100,N,P,I,3,3,2.5,LULUS,TS
AP229,1.27,26400,100,N,L,I,4,3,2.58,GAGAL,D1
AP230,3.07,26400,100,N,L,I,4,2,2.67,LULUS,TM
BM220,1.56,26400,100,N,L,I,4,2,2.67,GAGAL,D1
AP230,2.76,26400,100,N,L,I,4,3,2.75,LULUS,TM
BM220,2.91,26400,100,N,P,I,4,3,2.33,LULUS,TM
OM221,1.78,26400,100,N,L,I,4,2,2.92,GAGAL,D1
LG221,3.14,26400,100,N,P,I,4,3,2.84,LULUS,TS
HM221,2.77,26400,100,N,L,I,4,3,3.8,LULUS,TM
BM232,3.08,26400,100,N,P,I,4,3,2.92,LULUS,TM
BM224,2.94,26400,100,N,P,I,4,7,2.58,LULUS,TM
BM232,2.95,26400,100,N,P,I,4,2,2.75,LULUS,TS
CT226,3.12,26400,100,N,L,I,4,3,3.8,LULUS,TM
BM220,2.89,26400,100,N,P,I,5,2,2.58,LULUS,TM
IM223,3.05,26400,100,N,P,I,5,3,3,LULUS,TS
IM221,3.07,26400,100,N,P,I,5,2,2.83,LULUS,TS
OM221,2.92,26400,100,N,P,I,5,2,2.92,LULUS,TS
BM220,2.66,26400,100,N,P,I,5,2,2.42,LULUS,TM
AD221,1.33,26400,100,N,L,I,5,3,2.75,GAGAL,D1
BM223,3.13,26400,100,N,P,I,5,3,3.5,LULUS,TM
ED222,3.08,26400,100,N,L,I,5,8,2.75,LULUS,TM
IM221,2.54,26400,100,N,L,I,5,3,2.92,LULUS,TM
BM224,1.89,26400,100,N,L,I,5,5,3,GAGAL,D7
AP229,2.93,26400,100,N,L,I,5,2,2.5,LULUS,TM
OM224,3.11,26400,100,N,P,I,5,3,2.92,LULUS,TS
MC221,3.03,26400,100,N,P,I,5,2,2.17,LULUS,TM
HM221,3.19,26400,100,N,P,I,6,3,3.17,LULUS,TM
IM226,2.84,26400,100,N,P,I,6,3,2.67,LULUS,TM
BM223,3.12,26400,100,N,P,I,6,2,2.67,LULUS,TM
AD221,2.86,26400,100,N,L,I,7,3,2.42,LULUS,TM
BM220,2.83,26400,100,N,P,I,7,3,2.67,LULUS,TM
IM227,2.99,26400,100,N,L,I,7,3,2.92,LULUS,TS
BM220,3.17,26400,100,N,P,I,7,7,2.75,LULUS,TM
BM220,2.87,26400,100,N,P,I,8,2,2.75,LULUS,TM
OM224,1.45,26400,100,N,P,I,8,2,2.5,GAGAL,D1
BM222,3.12,26400,100,N,P,I,8,3,3.33,LULUS,TM
AM228,2.81,26400,100,N,L,I,9,5,2.67,LULUS,TM
HM221,3.12,26400,100,N,P,I,9,2,3.42,LULUS,TM
IM221,3.58,26400,100,N,P,I,9,3,2.75,LULUS,TS
IM220,2.8,26300,100,N,P,I,1,1,2.59,LULUS,TM
BM232,3.16,26300,100,N,P,I,2,2,2.75,LULUS,TS
BM226,3.14,26300,100,N,P,I,2,2,3,LULUS,TM
IM220,2.96,26300,100,N,P,I,6,3,2.58,LULUS,TM
BM220,2.75,26200,100,N,L,I,5,2,2.75,LULUS,TM
LG221,2.43,26180,100,N,P,I,4,2,2.67,GAGAL,LU
HM225,2.95,26140,100,N,L,I,1,3,3.17,LULUS,TM
BM224,3.25,26130,100,N,P,I,5,2,2.75,LULUS,TM
IM220,3.41,26130,100,N,P,I,6,2,2.33,LULUS,TS
SR221,2.94,26100,100,N,P,I,2,5,2.33,LULUS,TM
AM228,1.74,26100,100,N,P,I,3,4,2.5,GAGAL,D2
BM220,3.5,26100,100,N,P,I,4,2,2.84,LULUS,TM
MC222,2.99,26100,100,N,P,I,4,4,2.5,LULUS,TM
AP236,1.69,26100,100,N,P,I,4,4,2.92,GAGAL,D1
SR223,2.98,26100,100,N,P,I,4,3,2.75,LULUS,TM
LG221,3.13,26100,100,N,P,I,5,9,2.83,LULUS,TS
BM230,3.01,26100,100,N,P,I,6,2,2.67,GAGAL,LU
SR221,2.75,26100,100,N,L,I,6,3,2.58,LULUS,TM
IM220,2.87,26100,100,N,P,I,7,3,2.58,LULUS,TM
MC225,2.96,26100,100,N,L,I,7,2,2.67,LULUS,TS
BM229,2.92,26100,100,N,L,I,7,2,2.84,LULUS,TM
BM223,2.65,26100,100,N,P,I,9,7,2.67,LULUS,TM
BM220,2.98,26090,100,N,P,I,2,2,2.5,LULUS,TM
AP247,2.82,26080,100,N,P,I,2,2,2.58,GAGAL,MD
IM221,2.62,26080,100,N,P,I,4,2,2.92,LULUS,TM
HM221,3.16,26080,100,N,P,I,4,2,3.25,LULUS,TM
BM220,2.99,26080,100,N,P,I,5,2,2.84,LULUS,TM
AP220,2.78,26080,100,N,L,I,6,3,3.33,LULUS,TM
BM220,2.61,26080,100,N,L,I,9,2,2.5,LULUS,TM
MC225,3.14,26070,100,N,P,I,3,1,2.75,LULUS,TS
MC227,3.55,26070,100,N,P,I,3,2,2.25,LULUS,TS
HM221,3.12,26070,100,N,L,I,4,1,3.17,LULUS,TM
AM228,3.1,26070,100,N,L,I,6,2,3.8,LULUS,TS
AM228,2.98,26060,100,N,P,I,3,4,3,LULUS,TM
IM220,2.91,26050,100,N,P,I,1,3,2.59,LULUS,TM
BM232,3.21,26050,100,N,L,I,5,2,2.92,LULUS,TS
BM223,3.32,26020,100,N,P,I,4,3,3.34,LULUS,TM
BM232,2.74,26020,100,N,P,I,8,5,2.5,LULUS,TM
AP230,0.9,26010,100,N,P,I,3,2,2.8,GAGAL,D1
AP230,3.01,25740,100,N,P,I,4,2,2.25,LULUS,TM
AP230,2.73,25320,100,N,P,I,4,2,2.25,LULUS,TM
SR221,2.84,25250,100,N,L,I,4,5,2.59,LULUS,TM
BM223,3.31,25200,100,N,P,I,1,2,3.17,LULUS,TM
HM222,3.13,25200,100,N,P,I,2,7,2.5,LULUS,TM
BM225,2.87,25200,100,N,P,I,3,4,2.92,LULUS,TM
AP220,0,25200,100,N,L,I,3,7,2.58,GAGAL,MD
MC222,3.05,25200,100,N,P,I,3,2,2.25,LULUS,TS
OM221,3.19,25200,1200,N,P,B,3,1,2.25,LULUS,TS
HM221,3.29,25200,100,N,P,I,4,3,2.59,LULUS,TM
AP221,2.91,25200,100,N,P,I,4,7,2.83,LULUS,TM
LG221,3.27,25200,100,N,P,I,4,6,3.25,GAGAL,LU
ED246,3.1,25200,100,N,P,I,4,2,2.59,GAGAL,LU
AM228,3.24,25200,100,N,P,I,4,3,3.25,LULUS,TS
BM224,2.96,25200,100,N,L,I,5,3,2.42,LULUS,TM
AD224,2.23,25200,100,N,L,I,5,3,2.5,GAGAL,LU
MC228,2.88,25200,100,N,L,I,5,2,2.59,LULUS,TM
OM221,3.07,25200,100,N,P,I,5,4,2.42,LULUS,TM
OM223,2.82,25200,100,N,P,I,7,4,2.92,LULUS,TM
MC222,2.77,25200,100,N,P,I,8,3,2.33,LULUS,TM
IM221,2.97,25150,100,N,P,I,2,2,2.84,LULUS,TM
HM221,3.2,25150,100,N,P,I,2,3,2.67,LULUS,TM
IM220,3.02,25150,100,N,P,I,2,2,2.42,LULUS,TM
IM220,3.1,25150,100,N,P,I,3,3,2.83,LULUS,TM
AP221,2.89,25150,100,N,P,I,3,3,3.8,GAGAL,LU
OM221,3.39,25150,100,N,P,I,3,2,2.33,LULUS,TS
AD246,0,25150,100,N,P,I,3,2,2.5,GAGAL,MD
HM221,3.22,25150,100,N,P,I,3,2,2.83,LULUS,TM
BM230,2.71,25150,100,N,P,I,4,2,2.59,LULUS,TM
IM227,3.03,25150,100,N,L,I,4,1,2.83,LULUS,TS
LG241,2.98,25150,100,N,L,I,4,4,2,GAGAL,MD
BM224,1.76,25150,100,N,L,I,4,5,2.75,GAGAL,D1
BM230,2.76,25150,100,N,L,I,4,2,2.83,LULUS,TS
SR223,2.79,25150,100,N,L,I,4,6,2.8,LULUS,TM
AP230,2.88,25150,100,N,P,I,5,3,2.58,LULUS,TM
AM228,3.04,25150,100,N,P,I,5,2,3,LULUS,TM
IM222,2.97,25150,100,N,P,I,5,2,2.5,LULUS,TM
SR223,2.86,25150,100,N,L,I,5,2,2.5,LULUS,TM
IM220,2.96,25150,100,N,P,I,5,5,2.83,LULUS,TM
IM223,2.54,25150,100,N,L,I,5,2,2.58,LULUS,TM
BM230,3.25,25150,100,N,P,I,6,2,2.92,LULUS,TM
HM225,3.36,25150,100,N,P,I,6,5,2.59,LULUS,TS
BM220,3.04,25150,100,N,P,I,6,3,3.9,LULUS,TM
AD225,0,25150,1200,N,P,5,6,1,2.8,GAGAL,MD
AP230,3.05,25150,100,N,L,I,6,3,3,LULUS,TM
AD228,0,25150,100,N,P,I,6,4,3,GAGAL,MD
OM221,3.52,25150,100,N,P,I,7,4,3.8,LULUS,TS
BM229,3.18,25150,100,N,P,I,7,3,2.67,LULUS,TM
AP230,2.25,25150,100,N,L,I,7,2,2.33,GAGAL,LU
BM222,3.31,25150,100,N,P,I,7,2,3.8,LULUS,TM
BM230,3.2,25150,100,N,P,I,7,6,3.42,LULUS,TM
AM228,2.99,25150,100,N,P,I,8,2,3.9,LULUS,TM
OM223,3.24,25150,100,N,P,I,8,2,3.25,LULUS,TS
BM232,3.44,25150,100,N,P,I,8,4,2.83,LULUS,TS
BM220,2.84,25150,100,N,L,I,8,8,2.59,LULUS,TM
SR223,2.78,25100,100,N,P,I,6,4,2.58,LULUS,TM
BM220,3.7,25050,100,N,P,I,5,5,3,LULUS,ANC
IM223,2.75,25000,100,N,P,I,6,2,2.58,LULUS,TM
BM220,3,24300,100,N,P,I,2,1,3.9,LULUS,TM
BM230,2.42,24300,100,N,L,I,3,3,2.75,GAGAL,MD
HM220,2.96,24300,100,N,P,I,3,2,3,LULUS,TM
BM223,3.43,24300,100,N,P,I,3,2,3.33,LULUS,TM
OM223,3.02,24300,100,N,P,I,4,2,2.17,LULUS,TS
BM226,3.31,24300,100,N,P,I,5,3,3.5,LULUS,TM
OM222,3,24300,100,N,L,I,5,7,2.75,LULUS,TS
HM221,2.12,24300,100,N,L,I,6,3,2.75,GAGAL,LU
BM220,3.1,24300,100,N,P,I,8,5,2.92,LULUS,TM
BM223,1.24,24200,100,N,P,I,4,5,2.34,GAGAL,D1
OM221,3.1,24200,100,N,P,I,6,2,3.9,LULUS,TS
BM221,2.89,24100,100,N,P,I,2,1,2.75,LULUS,TM
IM225,3.15,24100,100,N,P,I,3,3,3,LULUS,TS
AD221,2.95,24100,100,N,L,I,3,2,2.5,LULUS,TM
BM230,3.01,24100,100,N,P,I,5,1,2.92,LULUS,TS
OM221,3.31,24100,100,N,P,I,5,3,3.9,LULUS,TS
OM221,2.8,24060,100,N,P,I,0,3,2.83,LULUS,TS
IM227,3.24,24060,100,N,P,I,7,3,3,LULUS,TS
OM221,2.86,24050,100,N,P,I,6,1,2.92,LULUS,TM
BM224,1.68,24030,100,N,P,I,6,3,2.67,GAGAL,D1
IM220,3.28,24000,100,N,P,I,2,1,3.8,LULUS,TS
BM216,2.18,24000,100,N,L,I,2,2,2.67,GAGAL,D4
HM221,2.63,24000,100,N,P,I,3,2,2.83,LULUS,TM
OM221,3.15,24000,100,N,P,I,3,1,2.75,LULUS,TM
MC227,3.12,24000,100,N,P,I,3,1,2.33,LULUS,TM
HM225,2.98,24000,100,N,P,I,3,1,2.75,LULUS,TM
BM235,2.95,24000,100,N,P,I,3,8,3.25,LULUS,TS
IM223,2.7,24000,100,N,P,I,3,2,2.58,LULUS,TM
IM224,3.04,24000,100,N,P,I,3,3,3.25,LULUS,TM
AP230,2.88,24000,100,N,L,I,3,2,2.92,LULUS,TM
AD230,3.25,24000,100,N,L,I,4,6,2.58,LULUS,TM
OM221,2.9,24000,100,N,P,I,4,4,2.59,LULUS,TM
OM221,2.21,24000,100,N,P,I,4,1,2.84,GAGAL,GT
IM220,3.17,24000,100,N,P,I,4,4,2.5,LULUS,TS
AD221,2.67,24000,100,N,L,I,4,5,2.67,GAGAL,D4
LG221,2.82,24000,100,N,P,I,5,2,2.58,LULUS,TM
BM232,3.02,24000,100,N,P,I,5,2,2.92,LULUS,TS
HM225,3.3,24000,100,N,P,I,5,2,2.67,LULUS,TS
AP228,2.81,24000,100,N,P,I,5,2,2.58,LULUS,TM
SR221,1.93,24000,100,N,L,I,5,1,2.42,GAGAL,P1
HM221,2.76,24000,100,N,P,I,5,5,2.75,LULUS,TM
BM220,,24000,100,N,P,I,5,3,2.58,GAGAL,MD
HM221,3.1,24000,100,N,P,I,5,3,2.92,LULUS,TM
HM220,3.35,24000,100,N,P,I,5,1,2.75,LULUS,TS
OM221,3.15,24000,100,N,P,I,6,2,3.8,LULUS,TS
BM232,3.12,24000,100,N,P,I,6,2,3.5,LULUS,TS
BM220,2.7,24000,100,N,P,I,6,6,2.67,LULUS,TM
OM221,2.95,24000,100,N,P,I,6,3,2.17,LULUS,TM
HM220,2.95,24000,100,N,P,I,6,2,2.83,LULUS,TS
AM228,2.82,24000,100,N,P,I,6,7,2.92,LULUS,TM
BM220,2.86,24000,100,N,P,I,6,2,2.92,LULUS,TM
OM221,3.17,24000,100,N,P,I,7,1,2.58,LULUS,TM
BM230,3.34,24000,100,N,P,I,7,2,3,LULUS,TM
BM220,2.92,24000,100,N,P,I,7,3,2.92,LULUS,TM
AD226,0,24000,100,N,P,I,7,3,2.58,GAGAL,MD
BM216,2.73,24000,100,N,L,I,7,2,2.75,LULUS,TM
OM223,3.12,24000,100,N,P,I,7,4,3.17,LULUS,TS
HM221,3.33,24000,100,N,P,I,7,1,2.83,LULUS,TS
IM225,3.36,24000,100,N,L,I,7,5,2.75,LULUS,TS
HM222,3,24000,100,N,P,I,7,3,3.33,LULUS,TM
AD221,3.2,24000,100,N,L,I,8,7,3.8,LULUS,TM
OM221,2.7,24000,100,N,P,I,8,3,2.75,LULUS,TM
BM223,3.06,24000,100,N,P,I,8,5,3,GAGAL,LU
HM220,3.18,24000,100,N,L,I,8,5,2.84,LULUS,TM
BM230,3.36,24000,100,N,P,I,9,3,2.92,LULUS,TM
BM222,3.07,24000,100,N,P,I,9,8,2.92,LULUS,TM
SR223,2.87,24000,100,N,P,I,9,4,2.42,LULUS,TM
BM216,1.28,24000,100,N,L,I,9,6,2.59,GAGAL,D1
IM223,2.95,23400,100,N,P,I,4,2,2.42,LULUS,TS
BM232,3.39,23400,100,N,P,I,4,2,3.17,LULUS,TS
AD246,1.97,23400,100,N,P,I,4,2,2.83,GAGAL,MD
BM223,2.92,23400,100,N,P,I,5,2,2.33,LULUS,TM
OM222,2.92,23400,100,N,P,I,6,4,2.42,LULUS,TM
BM235,3.03,23400,100,N,P,I,6,5,3.33,LULUS,TM
IM225,3.28,23400,100,N,L,I,7,3,2.75,LULUS,TS
BM225,3.2,23400,100,N,P,I,7,2,2.92,LULUS,TM
IM225,3.14,23400,100,N,P,I,8,3,2.75,LULUS,TS
AP230,3.13,23300,100,N,P,I,2,2,3,LULUS,TM
BM221,1.67,23300,100,N,P,I,3,1,2.5,GAGAL,D2
OM221,3.19,23300,100,N,P,I,3,2,2.75,LULUS,TM
AP230,3.26,23300,100,N,P,I,3,2,2.42,LULUS,TM
BM224,3.35,23300,100,N,P,I,3,2,2.67,LULUS,TM
BM230,2.72,23300,100,N,P,I,4,3,2.67,LULUS,TM
IM225,3.46,23300,100,N,L,I,4,2,3.8,LULUS,TS
BM221,2.82,23300,100,N,P,I,4,1,2.92,LULUS,TM
OM221,3.07,23300,100,N,P,I,7,2,3,LULUS,TS
BM223,3.1,23300,100,N,P,I,7,3,3.8,LULUS,TM
OM221,3.07,23300,100,N,P,I,8,2,2.83,LULUS,TS
AP230,2.48,23100,100,N,P,I,1,2,2.83,LULUS,TM
AD246,2.42,23100,100,N,P,I,2,7,2.67,GAGAL,MD
OM221,2.95,23100,100,N,P,I,3,2,2.84,LULUS,TS
HM220,3.32,23100,100,N,P,I,4,3,2.59,LULUS,TM
HM225,2.69,23100,100,N,L,I,5,5,2.67,LULUS,TM
OM221,1.35,23100,100,N,P,I,6,3,2.75,GAGAL,D1
BM230,1.36,23050,100,N,P,I,6,2,3.17,GAGAL,D4
BM230,2.9,23000,100,N,L,I,2,1,2.67,LULUS,TM
BM224,1.53,23000,100,N,P,I,2,1,2.33,GAGAL,D1
BM223,2.61,23000,100,N,P,I,2,2,2.67,LULUS,TM
OM223,3.13,23000,100,N,P,I,2,4,3.58,LULUS,TS
HM222,2.92,23000,100,N,P,I,2,8,2.84,LULUS,TM
OM222,2.84,23000,100,N,P,I,3,4,2.67,LULUS,TS
AM228,2.86,23000,100,N,P,I,3,2,3,LULUS,TM
BM220,3.16,23000,100,N,P,I,3,3,3.17,LULUS,TM
AM228,3,23000,100,N,P,I,4,2,3,LULUS,TM
BM229,3,23000,100,N,P,I,4,1,3.5,LULUS,TM
IM224,0,23000,100,N,P,I,4,2,2.92,GAGAL,MD
BM223,2.78,23000,100,N,P,I,4,1,2.5,LULUS,TM
AP221,2.34,23000,100,N,P,I,4,7,2.92,GAGAL,LU
AP230,2.67,23000,100,N,P,I,4,2,2.75,LULUS,TM
OM224,2.9,23000,100,N,P,I,4,1,2.25,LULUS,TM
SR221,2.62,23000,100,N,P,I,5,2,2.92,LULUS,TM
BM222,2.81,23000,100,N,P,I,5,3,2.84,LULUS,TM
IM226,3.24,23000,100,N,P,I,5,5,2.59,LULUS,TS
BM231,2.1,23000,100,N,P,I,5,2,2.67,GAGAL,LU
BM223,2.18,23000,100,N,P,I,5,2,2.42,GAGAL,MD
OM224,3.2,23000,100,N,P,I,5,8,2.67,LULUS,TM
HM221,3.04,23000,100,N,P,I,5,2,2.83,LULUS,TM
BM225,2.76,23000,100,N,P,I,5,7,2.59,LULUS,TM
BM230,3.67,23000,100,N,P,I,5,3,3.25,LULUS,TM
OM221,3.04,23000,100,N,P,I,5,3,2.92,LULUS,TM
OM221,3.01,23000,100,N,P,I,6,2,3.17,LULUS,TS
IM227,3.02,23000,100,N,P,I,6,8,2.92,LULUS,TS
AM228,3.03,23000,100,N,P,I,6,2,3.8,LULUS,TS
IM224,2.82,23000,100,N,P,I,6,1,2.92,LULUS,TS
AM228,3.09,23000,100,N,L,I,6,6,3.42,LULUS,TM
BM223,3.22,23000,100,N,P,I,7,3,3.8,LULUS,TM
AM228,2.95,23000,100,N,P,I,7,2,2.92,LULUS,TM
HM222,2.82,23000,100,N,P,I,7,5,2.67,LULUS,TM
BM224,0,23000,100,N,L,I,7,4,3.58,GAGAL,MD
BM222,1.65,23000,100,N,P,I,7,4,3,GAGAL,D1
AM228,2.63,23000,100,N,P,I,8,3,2.75,LULUS,TM
HM221,3,23000,100,N,P,I,8,1,3.08,LULUS,TM
BM222,2.66,23000,100,N,P,I,8,1,2.42,LULUS,TM
BM230,2.9,23000,100,N,P,I,8,2,2.92,LULUS,TM
OM221,2.62,23000,100,N,P,I,9,1,2.84,LULUS,TM
BM220,3,23000,100,R,P,I,9,2,3,LULUS,TM
AP229,2.81,23000,100,N,P,I,9,2,2.84,LULUS,TM
BM226,3.17,23000,100,N,P,I,9,4,2.59,LULUS,TM
BM226,2.45,22300,100,N,P,I,2,1,3.33,GAGAL,LU
AP230,3.24,22300,100,N,L,I,3,1,2.84,LULUS,TM
AP230,3.35,22300,100,N,P,I,4,5,2.75,LULUS,TM
SR223,2.63,22300,100,N,L,I,5,2,2.67,LULUS,TM
HM221,3.16,22300,100,N,P,I,5,1,2.83,LULUS,TM
HM221,3.14,22300,100,N,P,I,8,1,3.9,LULUS,TM
HM221,3.07,22200,100,N,P,I,3,1,3.33,LULUS,TM
OM221,3.07,22200,100,N,P,I,3,2,3.08,LULUS,TM
AD227,1.46,22200,100,N,P,I,3,2,2.33,GAGAL,D1
AD228,2.71,22200,100,N,L,I,3,1,2.17,LULUS,TM
OM221,2.84,22200,100,N,P,I,3,3,3,LULUS,TS
LG221,3.24,22200,100,N,P,I,3,1,3.42,LULUS,TS
AP230,1.82,22200,100,N,P,I,3,2,3.9,GAGAL,P2
AD222,3.27,22200,100,N,P,I,4,2,3.8,LULUS,TM
CT226,3.01,22200,100,N,L,I,4,6,2.83,LULUS,TM
BM220,3.28,22200,100,N,P,I,5,2,3.33,LULUS,TM
LG221,3.13,22200,100,N,L,I,5,2,2.59,LULUS,TM
LG221,3.19,22200,100,N,P,I,5,3,2.34,LULUS,TS
AD228,3.07,22200,100,N,P,I,5,2,2.08,LULUS,TM
BM220,2.88,22200,100,N,P,I,5,1,2.42,LULUS,TM
IM220,3.46,22200,100,N,P,I,5,3,3.25,LULUS,TS
HM225,3.05,22200,100,N,P,I,5,2,3,GAGAL,LU
AD221,3.21,22200,100,N,P,I,5,7,2.33,LULUS,TS
IM224,3.01,22200,100,N,P,I,6,5,2.5,LULUS,TS
CT227,2.64,22200,100,N,P,I,6,1,2.67,LULUS,TM
AM228,2.81,22200,100,N,L,I,6,4,3.33,GAGAL,LU
AP230,3.17,22200,100,N,L,I,6,3,3.17,LULUS,TM
BM235,2.43,22200,100,N,P,I,6,2,3.59,GAGAL,LU
AD223,3.07,22200,100,N,P,I,7,4,2,LULUS,TM
AP230,3.42,22200,100,N,P,I,7,5,3,LULUS,TM
IM220,3.3,22200,100,N,P,I,7,5,3.17,LULUS,TS
AD226,3.11,22200,100,N,P,I,7,3,2.67,LULUS,TM
AP230,2.68,22200,100,N,P,I,7,1,3,LULUS,TM
BM220,0.92,22200,100,N,L,I,7,3,2.67,GAGAL,D1
AP230,1.75,22200,100,N,P,I,7,1,3.8,GAGAL,D2
AP221,2.47,22200,100,N,P,I,8,2,2.5,GAGAL,MD
AD223,2.95,22200,100,N,P,I,8,1,2.5,LULUS,TM
AP230,3.14,22200,100,N,P,I,8,2,3,LULUS,TS
BM232,2.65,22200,100,N,L,I,8,5,2.84,LULUS,TS
AP230,2.03,22200,100,N,P,I,8,5,3.25,GAGAL,D4
HM225,0,22200,100,N,P,I,9,8,3.67,GAGAL,MD
OM221,,22200,100,N,P,I,9,8,3.17,GAGAL,MD
IM227,3.18,22200,100,N,P,I,9,2,3.17,LULUS,TS
BM232,3.14,22120,100,N,P,I,3,3,3.17,LULUS,TS
AP230,1.37,22120,100,N,L,I,4,6,2.42,GAGAL,D1
AP230,2.73,22120,100,N,P,I,6,2,2.58,LULUS,TM
IM222,3.02,22120,100,N,P,I,8,2,2.75,LULUS,TM
BM216,1.68,22110,100,N,L,I,3,2,3,GAGAL,D1
ED222,0.88,22110,100,N,L,I,6,2,2.83,GAGAL,D1
AM228,2.72,22110,100,N,P,I,6,3,3.8,LULUS,TM
IM246,2.28,22110,100,N,P,I,7,5,3.09,GAGAL,LU
BM226,2.87,22110,100,N,L,I,9,4,3.25,LULUS,TS
AP230,3.24,22100,100,N,P,I,1,2,2.58,LULUS,TM
SR223,2.76,22100,100,N,P,I,1,1,3,LULUS,TM
MC221,3.18,22100,100,N,P,I,3,2,2.59,LULUS,TS
LG221,3.19,22100,100,N,P,I,3,2,2.67,LULUS,TS
